city_id,country_id,forecast_time,temperature,forecast,rain_in_last_3h,wind_speed,retrieval_time
25,30,2024-01-21,268.4,Clouds,0,2.72,2024-01-18
25,30,2024-01-21,269.63,Clouds,0,3.08,2024-01-18
25,30,2024-01-21,271.59,Clouds,0,3.69,2024-01-18
25,30,2024-01-21,273.76,Clouds,0,4.53,2024-01-18
25,30,2024-01-21,272.08,Clouds,0,3.3,2024-01-18
25,30,2024-01-21,270.06,Clouds,0,3.69,2024-01-18
25,30,2024-01-21,270.68,Clouds,0,4.15,2024-01-18
25,30,2024-01-22,272.06,Clouds,0,4.86,2024-01-18
25,30,2024-01-22,271.24,Clouds,0,5.45,2024-01-18
25,30,2024-01-22,273.5,Clouds,0,6.56,2024-01-18
25,30,2024-01-22,276.49,Rain,0.26,7.64,2024-01-18
25,30,2024-01-22,279.82,Rain,3.68,9.43,2024-01-18
25,30,2024-01-22,281.02,Rain,1.57,9.06,2024-01-18
25,30,2024-01-22,280.57,Rain,1.63,9.5,2024-01-18
25,30,2024-01-22,279.39,Rain,1.47,8.66,2024-01-18
25,30,2024-01-23,278.02,Rain,0.75,8.53,2024-01-18
25,30,2024-01-23,276.64,Rain,0.15,7.7,2024-01-18
25,30,2024-01-23,276.68,Rain,0.2,8.29,2024-01-18
26,16,2024-01-18,282.71,Clouds,0,1.41,2024-01-18
26,16,2024-01-18,283.76,Clouds,0,2.99,2024-01-18
26,16,2024-01-18,284.8,Clouds,0,2.19,2024-01-18
26,16,2024-01-18,283.86,Clouds,0,2.53,2024-01-18
26,16,2024-01-18,283.64,Clouds,0,1.55,2024-01-18
26,16,2024-01-19,283.97,Clouds,0,1.91,2024-01-18
26,16,2024-01-19,283.28,Clouds,0,2.46,2024-01-18
26,16,2024-01-19,282.38,Clouds,0,3.54,2024-01-18
26,16,2024-01-19,283,Clouds,0,3.98,2024-01-18
26,16,2024-01-19,283.25,Clouds,0,4.8,2024-01-18
26,16,2024-01-19,281.88,Clouds,0,5.15,2024-01-18
26,16,2024-01-19,280.55,Clouds,0,4.15,2024-01-18
26,16,2024-01-19,279.17,Clouds,0,5.22,2024-01-18
26,16,2024-01-20,278.39,Clouds,0,5.3,2024-01-18
26,16,2024-01-20,277.2,Clouds,0,6.06,2024-01-18
26,16,2024-01-20,276.33,Clouds,0,6.24,2024-01-18
26,16,2024-01-20,277.72,Clouds,0,5.95,2024-01-18
26,16,2024-01-20,279.54,Clouds,0,6.24,2024-01-18
26,16,2024-01-20,279.22,Clear,0,5.42,2024-01-18
26,16,2024-01-20,276.66,Clear,0,6.03,2024-01-18
26,16,2024-01-20,276.69,Clear,0,5.67,2024-01-18
26,16,2024-01-21,276.65,Clear,0,5.41,2024-01-18
26,16,2024-01-21,276.38,Clear,0,5.03,2024-01-18
26,16,2024-01-21,276.14,Clear,0,4.68,2024-01-18
26,16,2024-01-21,278.04,Clouds,0,4.6,2024-01-18
26,16,2024-01-21,280.84,Clouds,0,4.31,2024-01-18
26,16,2024-01-21,279.6,Clouds,0,4.14,2024-01-18
26,16,2024-01-21,277.94,Clouds,0,3.84,2024-01-18
26,16,2024-01-21,277.69,Clouds,0,2.92,2024-01-18
26,16,2024-01-22,277.88,Clouds,0,2.05,2024-01-18
26,16,2024-01-22,278.02,Clear,0,1.37,2024-01-18
26,16,2024-01-22,278.34,Clouds,0,1.54,2024-01-18
26,16,2024-01-22,280.52,Clouds,0,2.02,2024-01-18
26,16,2024-01-22,282.15,Clouds,0,3.53,2024-01-18
26,16,2024-01-22,281.78,Clouds,0,2.98,2024-01-18
26,16,2024-01-22,281.59,Clouds,0,2.53,2024-01-18
26,16,2024-01-22,281.21,Clouds,0,3.6,2024-01-18
26,16,2024-01-23,281.9,Clouds,0,3.62,2024-01-18
26,16,2024-01-23,280.92,Clouds,0,3.45,2024-01-18
26,16,2024-01-23,280.93,Clouds,0,3.32,2024-01-18
27,30,2024-01-18,270.03,Clouds,0,2.12,2024-01-18
27,30,2024-01-18,271.3,Clouds,0,3.04,2024-01-18
27,30,2024-01-18,271.85,Clouds,0,2.52,2024-01-18
27,30,2024-01-18,270.6,Clouds,0,2.19,2024-01-18
27,30,2024-01-18,270.68,Clear,0,3.14,2024-01-18
27,30,2024-01-19,271.31,Clouds,0,4.23,2024-01-18
27,30,2024-01-19,271.51,Clouds,0,4.96,2024-01-18
27,30,2024-01-19,271.49,Clouds,0,6.26,2024-01-18
27,30,2024-01-19,272.36,Clouds,0,6.55,2024-01-18
27,30,2024-01-19,274.4,Clouds,0,5.66,2024-01-18
27,30,2024-01-19,273.79,Clouds,0,6.17,2024-01-18
27,30,2024-01-19,272.88,Clouds,0,6.56,2024-01-18
27,30,2024-01-19,272.69,Clear,0,7.35,2024-01-18
27,30,2024-01-20,272.53,Clear,0,7.92,2024-01-18
27,30,2024-01-20,272.55,Clouds,0,8.18,2024-01-18
27,30,2024-01-20,272.36,Clouds,0,7.64,2024-01-18
27,30,2024-01-20,272.66,Clouds,0,7.05,2024-01-18
27,30,2024-01-20,274.41,Clouds,0,6.27,2024-01-18
27,30,2024-01-20,273.77,Clouds,0,5.1,2024-01-18
27,30,2024-01-20,272.5,Clouds,0,3.73,2024-01-18
27,30,2024-01-20,271.63,Clouds,0,3.01,2024-01-18
27,30,2024-01-21,271.56,Clouds,0,3.25,2024-01-18
27,30,2024-01-21,272.26,Clouds,0,3.5,2024-01-18
27,30,2024-01-21,273.75,Clouds,0,4.93,2024-01-18
27,30,2024-01-21,274.61,Clouds,0,5.84,2024-01-18
27,30,2024-01-21,275.69,Snow,0,6.93,2024-01-18
27,30,2024-01-21,275.26,Clouds,0,6.21,2024-01-18
27,30,2024-01-21,275.24,Clouds,0,5.81,2024-01-18
27,30,2024-01-21,276.1,Clouds,0,8.18,2024-01-18
27,30,2024-01-22,276.8,Clouds,0,8.69,2024-01-18
27,30,2024-01-22,277.94,Clouds,0,9.94,2024-01-18
27,30,2024-01-22,279.92,Rain,0.18,11.34,2024-01-18
27,30,2024-01-22,281.57,Rain,0.69,11.03,2024-01-18
27,30,2024-01-22,281.89,Rain,0.71,10.87,2024-01-18
27,30,2024-01-22,281.25,Rain,1.29,8.85,2024-01-18
27,30,2024-01-22,279.86,Rain,0.49,8.62,2024-01-18
27,30,2024-01-22,278.7,Rain,0.54,8.83,2024-01-18
27,30,2024-01-23,278.69,Rain,0.18,9.56,2024-01-18
27,30,2024-01-23,278.61,Rain,0.13,9.24,2024-01-18
27,30,2024-01-23,278.2,Rain,0.15,8.02,2024-01-18
28,30,2024-01-18,275.13,Rain,1.3,1.57,2024-01-18
28,30,2024-01-18,274.21,Snow,0,4.33,2024-01-18
28,30,2024-01-18,273.3,Snow,0,4.31,2024-01-18
28,30,2024-01-18,271.64,Clouds,0,3.18,2024-01-18
28,30,2024-01-18,270.28,Clouds,0,1.71,2024-01-18
28,30,2024-01-19,269.95,Clouds,0,1.65,2024-01-18
28,30,2024-01-19,269.61,Clouds,0,1.45,2024-01-18
28,30,2024-01-19,268.63,Clouds,0,1.84,2024-01-18
28,30,2024-01-19,270.69,Clouds,0,2.1,2024-01-18
28,30,2024-01-19,273.36,Clouds,0,3.57,2024-01-18
28,30,2024-01-19,272.38,Clouds,0,2.57,2024-01-18
28,30,2024-01-19,269.4,Clouds,0,1.08,2024-01-18
28,30,2024-01-19,269,Clouds,0,1,2024-01-18
28,30,2024-01-20,268.73,Clouds,0,1.18,2024-01-18
28,30,2024-01-20,268.38,Clouds,0,0.88,2024-01-18
28,30,2024-01-20,268.1,Clouds,0,1.15,2024-01-18
28,30,2024-01-20,271.08,Clouds,0,1.54,2024-01-18
28,30,2024-01-20,274.23,Clear,0,1.61,2024-01-18
28,30,2024-01-20,272.54,Clear,0,0.62,2024-01-18
28,30,2024-01-20,269.36,Clear,0,1.36,2024-01-18
28,30,2024-01-20,268.97,Clouds,0,1.31,2024-01-18
28,30,2024-01-21,268.62,Clouds,0,1.35,2024-01-18
28,30,2024-01-21,268.26,Clouds,0,1.54,2024-01-18
28,30,2024-01-21,268.26,Clouds,0,1.41,2024-01-18
28,30,2024-01-21,271.2,Clouds,0,3.04,2024-01-18
28,30,2024-01-21,273.91,Clouds,0,2.62,2024-01-18
28,30,2024-01-21,272.55,Clouds,0,2.18,2024-01-18
28,30,2024-01-21,270.38,Clouds,0,2.41,2024-01-18
28,30,2024-01-21,270.66,Clouds,0,2.49,2024-01-18
28,30,2024-01-22,271.07,Clouds,0,2.94,2024-01-18
28,30,2024-01-22,273.01,Clouds,0,4.02,2024-01-18
28,30,2024-01-22,274.99,Clouds,0,4.82,2024-01-18
28,30,2024-01-22,277.11,Rain,1.38,6.37,2024-01-18
28,30,2024-01-22,281.13,Rain,2.1,8.13,2024-01-18
28,30,2024-01-22,281.63,Rain,0.79,9.4,2024-01-18
28,30,2024-01-22,280,Rain,2.11,9.28,2024-01-18
28,30,2024-01-22,278.09,Rain,0.12,8.04,2024-01-18
28,30,2024-01-23,277.26,Rain,0.21,7.76,2024-01-18
28,30,2024-01-23,276.98,Clouds,0,7.61,2024-01-18
28,30,2024-01-23,276.95,Clouds,0,7.02,2024-01-18
29,21,2024-01-18,284.3,Clouds,0,4.74,2024-01-18
29,21,2024-01-18,284.11,Rain,1.32,2.53,2024-01-18
29,21,2024-01-18,281.73,Rain,1.45,4.26,2024-01-18
29,21,2024-01-18,276.26,Snow,0,3.7,2024-01-18
29,21,2024-01-18,275.64,Snow,0,3.18,2024-01-18
29,21,2024-01-19,274.86,Snow,0,4.91,2024-01-18
29,21,2024-01-19,272.62,Clouds,0,3.69,2024-01-18
29,21,2024-01-19,272,Clouds,0,3.42,2024-01-18
29,21,2024-01-19,273.2,Clouds,0,4.45,2024-01-18
29,21,2024-01-19,275.75,Clouds,0,5.97,2024-01-18
29,21,2024-01-19,276.03,Clouds,0,5.85,2024-01-18
29,21,2024-01-19,274.06,Clouds,0,5.02,2024-01-18
29,21,2024-01-19,273.34,Clouds,0,4.91,2024-01-18
29,21,2024-01-20,272.22,Clouds,0,3.83,2024-01-18
29,21,2024-01-20,271.75,Clear,0,3.28,2024-01-18
29,21,2024-01-20,271.45,Clear,0,2.53,2024-01-18
29,21,2024-01-20,272.83,Clear,0,2.51,2024-01-18
29,21,2024-01-20,275.76,Clear,0,2.4,2024-01-18
29,21,2024-01-20,276.48,Clear,0,1.09,2024-01-18
29,21,2024-01-20,273.41,Clouds,0,1.21,2024-01-18
29,21,2024-01-20,272.65,Clear,0,1.51,2024-01-18
29,21,2024-01-21,272.4,Clouds,0,1.82,2024-01-18
29,21,2024-01-21,272.37,Clouds,0,1.85,2024-01-18
29,21,2024-01-21,272.45,Clouds,0,1.34,2024-01-18
29,21,2024-01-21,274.39,Clouds,0,1.56,2024-01-18
29,21,2024-01-21,278.1,Clouds,0,1.82,2024-01-18
29,21,2024-01-21,279.17,Clouds,0,1.29,2024-01-18
29,21,2024-01-21,275.66,Clouds,0,2.08,2024-01-18
29,21,2024-01-21,274.85,Clouds,0,2.43,2024-01-18
29,21,2024-01-22,274.57,Clouds,0,2.46,2024-01-18
29,21,2024-01-22,274.84,Clouds,0,2.83,2024-01-18
29,21,2024-01-22,276.15,Clouds,0,2.96,2024-01-18
29,21,2024-01-22,276.65,Rain,2.04,4.18,2024-01-18
29,21,2024-01-22,277.46,Rain,1.58,4.37,2024-01-18
29,21,2024-01-22,278.86,Rain,0.16,3.6,2024-01-18
29,21,2024-01-22,278.43,Clouds,0,2.75,2024-01-18
29,21,2024-01-22,278.15,Clouds,0,1.9,2024-01-18
29,21,2024-01-23,277.61,Clouds,0,1.01,2024-01-18
29,21,2024-01-23,277.45,Clouds,0,0.95,2024-01-18
29,21,2024-01-23,277.08,Clouds,0,1.53,2024-01-18
30,30,2024-01-18,269.81,Clouds,0,1.53,2024-01-18
30,30,2024-01-18,271.52,Clouds,0,2.14,2024-01-18
30,30,2024-01-18,272.44,Clouds,0,2.22,2024-01-18
30,30,2024-01-18,270.22,Clouds,0,1.39,2024-01-18
30,30,2024-01-18,269.75,Clouds,0,1.5,2024-01-18
30,30,2024-01-19,269.84,Clouds,0,2.31,2024-01-18
30,30,2024-01-19,270.38,Clouds,0,2.96,2024-01-18
30,30,2024-01-19,269.59,Clouds,0,2.79,2024-01-18
30,30,2024-01-19,271.34,Snow,0,2.78,2024-01-18
30,30,2024-01-19,273.85,Clouds,0,3.03,2024-01-18
30,30,2024-01-19,273.16,Clear,0,2.63,2024-01-18
30,30,2024-01-19,271.14,Clear,0,2.82,2024-01-18
30,30,2024-01-19,270.36,Clear,0,3.23,2024-01-18
30,30,2024-01-20,269.76,Clouds,0,3.53,2024-01-18
30,30,2024-01-20,269.4,Clouds,0,3.5,2024-01-18
30,30,2024-01-20,268.84,Clouds,0,3.38,2024-01-18
30,30,2024-01-20,269.42,Clouds,0,3.7,2024-01-18
30,30,2024-01-20,272.42,Clouds,0,3.63,2024-01-18
30,30,2024-01-20,272.55,Clouds,0,2.91,2024-01-18
30,30,2024-01-20,270.99,Clouds,0,2.7,2024-01-18
30,30,2024-01-20,271.68,Clouds,0,3.47,2024-01-18
30,30,2024-01-21,271.79,Clouds,0,3.93,2024-01-18
30,30,2024-01-21,271.84,Clouds,0,4,2024-01-18
30,30,2024-01-21,272.22,Clouds,0,4.73,2024-01-18
30,30,2024-01-21,272.86,Clouds,0,5.38,2024-01-18
30,30,2024-01-21,275.74,Clouds,0,5.49,2024-01-18
30,30,2024-01-21,275.76,Clouds,0,5.31,2024-01-18
30,30,2024-01-21,276.07,Clouds,0,6.67,2024-01-18
30,30,2024-01-21,278,Clouds,0,7.09,2024-01-18
30,30,2024-01-22,280.02,Clouds,0,7.77,2024-01-18
30,30,2024-01-22,281.34,Rain,0.67,8.95,2024-01-18
30,30,2024-01-22,281.44,Rain,1.48,9.68,2024-01-18
30,30,2024-01-22,282.27,Rain,0.71,8.58,2024-01-18
30,30,2024-01-22,282.35,Rain,1.76,7.52,2024-01-18
30,30,2024-01-22,281.83,Rain,2,7.81,2024-01-18
30,30,2024-01-22,280.11,Rain,0.67,7.86,2024-01-18
30,30,2024-01-22,279.45,Rain,0.66,7.36,2024-01-18
30,30,2024-01-23,279.55,Rain,0.37,7.09,2024-01-18
30,30,2024-01-23,278.61,Clouds,0,5.66,2024-01-18
30,30,2024-01-23,278.04,Clouds,0,5.26,2024-01-18
31,21,2024-01-18,280.14,Clear,0,4.14,2024-01-18
31,21,2024-01-18,282.97,Clouds,0,6.88,2024-01-18
31,21,2024-01-18,285.8,Clouds,0,8,2024-01-18
31,21,2024-01-18,285.87,Rain,0.12,10.03,2024-01-18
31,21,2024-01-18,279.38,Clouds,0,8.07,2024-01-18
31,21,2024-01-19,278.54,Clouds,0,5.5,2024-01-18
31,21,2024-01-19,275.96,Clouds,0,4.32,2024-01-18
31,21,2024-01-19,274.87,Clouds,0,3.24,2024-01-18
31,21,2024-01-19,274.83,Clouds,0,3.24,2024-01-18
31,21,2024-01-19,276.9,Clouds,0,2.38,2024-01-18
31,21,2024-01-19,277.33,Clouds,0,2.47,2024-01-18
31,21,2024-01-19,276.38,Clouds,0,2.81,2024-01-18
31,21,2024-01-19,274.87,Clouds,0,2.75,2024-01-18
31,21,2024-01-20,273.05,Clouds,0,3.3,2024-01-18
31,21,2024-01-20,272.57,Clear,0,2.55,2024-01-18
31,21,2024-01-20,272.37,Clear,0,2.37,2024-01-18
31,21,2024-01-20,274.17,Clear,0,1.34,2024-01-18
31,21,2024-01-20,278.29,Clear,0,0.6,2024-01-18
31,21,2024-01-20,279.66,Clear,0,1.33,2024-01-18
31,21,2024-01-20,275.75,Clear,0,1.73,2024-01-18
31,21,2024-01-20,274.69,Clouds,0,2.67,2024-01-18
31,21,2024-01-21,274.54,Clouds,0,3.01,2024-01-18
31,21,2024-01-21,273.89,Clouds,0,3.19,2024-01-18
31,21,2024-01-21,273.77,Clouds,0,2.95,2024-01-18
31,21,2024-01-21,276.32,Clouds,0,1.64,2024-01-18
31,21,2024-01-21,281.49,Clouds,0,1.79,2024-01-18
31,21,2024-01-21,282.75,Clear,0,2.23,2024-01-18
31,21,2024-01-21,279.08,Clouds,0,2.89,2024-01-18
31,21,2024-01-21,277.93,Clouds,0,3.03,2024-01-18
31,21,2024-01-22,277.36,Clouds,0,3.06,2024-01-18
31,21,2024-01-22,277.04,Clouds,0,3.03,2024-01-18
31,21,2024-01-22,277.36,Clouds,0,3.7,2024-01-18
31,21,2024-01-22,279.65,Clouds,0,3.52,2024-01-18
31,21,2024-01-22,280.64,Rain,0.24,1.68,2024-01-18
31,21,2024-01-22,282.24,Rain,0.73,3.15,2024-01-18
31,21,2024-01-22,283.87,Rain,0.32,4.79,2024-01-18
31,21,2024-01-22,282.99,Rain,0.13,3.68,2024-01-18
31,21,2024-01-23,280.99,Clouds,0,1.49,2024-01-18
31,21,2024-01-23,280.43,Clouds,0,0.64,2024-01-18
31,21,2024-01-23,279.99,Clouds,0,1.37,2024-01-18
32,31,2024-01-18,290.87,Clouds,0,9.39,2024-01-18
32,31,2024-01-18,290.84,Clouds,0,10.42,2024-01-18
32,31,2024-01-18,290.46,Clouds,0,8.93,2024-01-18
32,31,2024-01-18,289.19,Clouds,0,8.13,2024-01-18
32,31,2024-01-18,288.79,Clouds,0,7.18,2024-01-18
32,31,2024-01-19,288.7,Clouds,0,5.7,2024-01-18
32,31,2024-01-19,286.78,Clouds,0,1.77,2024-01-18
32,31,2024-01-19,286.95,Clouds,0,2.83,2024-01-18
32,31,2024-01-19,287.68,Clouds,0,4.84,2024-01-18
32,31,2024-01-19,287.7,Clouds,0,5.28,2024-01-18
32,31,2024-01-19,288.84,Rain,0.39,3.82,2024-01-18
32,31,2024-01-19,286.98,Rain,5.86,0.93,2024-01-18
32,31,2024-01-19,282.45,Rain,4.84,9.6,2024-01-18
32,31,2024-01-20,280.84,Rain,0.56,9.6,2024-01-18
32,31,2024-01-20,281.07,Clouds,0,5.31,2024-01-18
32,31,2024-01-20,282.45,Clouds,0,7.92,2024-01-18
32,31,2024-01-20,283.2,Clouds,0,4.38,2024-01-18
32,31,2024-01-20,285.27,Clouds,0,3.01,2024-01-18
32,31,2024-01-20,284.9,Clouds,0,2.52,2024-01-18
32,31,2024-01-20,282.87,Clouds,0,1.76,2024-01-18
32,31,2024-01-20,280.69,Clouds,0,2.7,2024-01-18
32,31,2024-01-21,280.25,Clear,0,1.2,2024-01-18
32,31,2024-01-21,280.04,Clear,0,1.01,2024-01-18
32,31,2024-01-21,279.89,Clear,0,1.6,2024-01-18
32,31,2024-01-21,282.43,Clear,0,0.85,2024-01-18
32,31,2024-01-21,284.75,Clouds,0,1.53,2024-01-18
32,31,2024-01-21,284.99,Clouds,0,2.38,2024-01-18
32,31,2024-01-21,282.66,Clouds,0,1.53,2024-01-18
32,31,2024-01-21,282.57,Clear,0,1.34,2024-01-18
32,31,2024-01-22,282.89,Clear,0,2.34,2024-01-18
32,31,2024-01-22,282.9,Clouds,0,2.61,2024-01-18
32,31,2024-01-22,283.36,Clouds,0,3.81,2024-01-18
32,31,2024-01-22,285.94,Clouds,0,5.04,2024-01-18
32,31,2024-01-22,287.42,Clouds,0,6.33,2024-01-18
32,31,2024-01-22,287.04,Clouds,0,5.82,2024-01-18
32,31,2024-01-22,285.21,Clouds,0,4.14,2024-01-18
32,31,2024-01-22,285,Clouds,0,3.06,2024-01-18
32,31,2024-01-23,284.82,Clouds,0,1.94,2024-01-18
32,31,2024-01-23,284.73,Clouds,0,1.8,2024-01-18
32,31,2024-01-23,284.93,Clouds,0,2.59,2024-01-18
33,16,2024-01-18,277.33,Clear,0,2.39,2024-01-18
33,16,2024-01-18,278.67,Clouds,0,2.42,2024-01-18
33,16,2024-01-18,280.1,Clouds,0,1.44,2024-01-18
33,16,2024-01-18,279.4,Clouds,0,1.35,2024-01-18
33,16,2024-01-18,279.5,Clouds,0,1.73,2024-01-18
33,16,2024-01-19,279.68,Clouds,0,0.29,2024-01-18
33,16,2024-01-19,278.74,Clouds,0,0.94,2024-01-18
33,16,2024-01-19,279.4,Clouds,0,0.96,2024-01-18
33,16,2024-01-19,280.6,Clouds,0,1.3,2024-01-18
33,16,2024-01-19,279.19,Rain,0.62,3.64,2024-01-18
33,16,2024-01-19,277,Rain,1.25,5.22,2024-01-18
33,16,2024-01-19,275.38,Snow,0,6.28,2024-01-18
33,16,2024-01-19,277.17,Snow,0,5.28,2024-01-18
33,16,2024-01-20,275.78,Snow,0,1.38,2024-01-18
33,16,2024-01-20,275.22,Clouds,0,3.2,2024-01-18
33,16,2024-01-20,273.37,Clouds,0,2.3,2024-01-18
33,16,2024-01-20,276.06,Clouds,0,4.25,2024-01-18
33,16,2024-01-20,278.7,Clear,0,6.11,2024-01-18
33,16,2024-01-20,277.18,Clear,0,2.84,2024-01-18
33,16,2024-01-20,274.23,Clear,0,2.15,2024-01-18
33,16,2024-01-20,273.27,Clear,0,2.16,2024-01-18
33,16,2024-01-21,273.15,Clear,0,2.54,2024-01-18
33,16,2024-01-21,273.08,Clear,0,2.19,2024-01-18
33,16,2024-01-21,273.01,Clear,0,1.91,2024-01-18
33,16,2024-01-21,276.22,Clear,0,1.49,2024-01-18
33,16,2024-01-21,278.97,Clear,0,1.83,2024-01-18
33,16,2024-01-21,277.8,Clouds,0,1.28,2024-01-18
33,16,2024-01-21,275.42,Clouds,0,1.62,2024-01-18
33,16,2024-01-21,274.32,Clouds,0,1.84,2024-01-18
33,16,2024-01-22,273.57,Clouds,0,2.03,2024-01-18
33,16,2024-01-22,273.58,Clear,0,1.86,2024-01-18
33,16,2024-01-22,273.7,Clouds,0,1.5,2024-01-18
33,16,2024-01-22,277.02,Clouds,0,0.75,2024-01-18
33,16,2024-01-22,280.51,Clouds,0,0.69,2024-01-18
33,16,2024-01-22,279.04,Clouds,0,0.93,2024-01-18
33,16,2024-01-22,277.17,Clouds,0,1.85,2024-01-18
33,16,2024-01-22,276.62,Clouds,0,1.96,2024-01-18
33,16,2024-01-23,277.16,Clouds,0,0.17,2024-01-18
33,16,2024-01-23,277.3,Clouds,0,0.82,2024-01-18
33,16,2024-01-23,276.36,Clouds,0,1.52,2024-01-18
34,31,2024-01-18,293.21,Clouds,0,3.96,2024-01-18
34,31,2024-01-18,294.47,Clouds,0,4.77,2024-01-18
34,31,2024-01-18,295.6,Clouds,0,3.61,2024-01-18
34,31,2024-01-18,291.88,Clouds,0,2.71,2024-01-18
34,31,2024-01-18,290.45,Clouds,0,2.62,2024-01-18
34,31,2024-01-19,289.79,Clouds,0,3.06,2024-01-18
34,31,2024-01-19,288.56,Clear,0,2.84,2024-01-18
34,31,2024-01-19,288.25,Clear,0,3.04,2024-01-18
34,31,2024-01-19,295.43,Clouds,0,3.66,2024-01-18
34,31,2024-01-19,299.32,Clouds,0,4.03,2024-01-18
34,31,2024-01-19,299.34,Clouds,0,3.27,2024-01-18
34,31,2024-01-19,295.1,Clouds,0,3.34,2024-01-18
34,31,2024-01-19,293.41,Clouds,0,3.07,2024-01-18
34,31,2024-01-20,292.16,Clouds,0,3.76,2024-01-18
34,31,2024-01-20,291.02,Clouds,0,4.65,2024-01-18
34,31,2024-01-20,290.2,Clouds,0,5.56,2024-01-18
34,31,2024-01-20,295.64,Clouds,0,7.86,2024-01-18
34,31,2024-01-20,299.07,Clouds,0,8.63,2024-01-18
34,31,2024-01-20,298.87,Clouds,0,6.52,2024-01-18
34,31,2024-01-20,294.29,Clouds,0,4.08,2024-01-18
34,31,2024-01-20,292.12,Clouds,0,4.2,2024-01-18
34,31,2024-01-21,289.46,Clouds,0,4.23,2024-01-18
34,31,2024-01-21,287.39,Clouds,0,4.24,2024-01-18
34,31,2024-01-21,285.11,Clouds,0,3.95,2024-01-18
34,31,2024-01-21,288.41,Clouds,0,6.48,2024-01-18
34,31,2024-01-21,291.22,Clouds,0,6.35,2024-01-18
34,31,2024-01-21,291.12,Clouds,0,5.88,2024-01-18
34,31,2024-01-21,287.44,Clouds,0,4.81,2024-01-18
34,31,2024-01-21,285.86,Clear,0,4.84,2024-01-18
34,31,2024-01-22,283.79,Clear,0,4.77,2024-01-18
34,31,2024-01-22,282.47,Clear,0,5.07,2024-01-18
34,31,2024-01-22,280.76,Clear,0,4.46,2024-01-18
34,31,2024-01-22,284.83,Clouds,0,6.32,2024-01-18
34,31,2024-01-22,288.35,Clouds,0,5.81,2024-01-18
34,31,2024-01-22,290.13,Clouds,0,7.48,2024-01-18
34,31,2024-01-22,287.55,Clouds,0,6.83,2024-01-18
34,31,2024-01-22,286.98,Clouds,0,6.16,2024-01-18
34,31,2024-01-23,284.61,Clouds,0,6,2024-01-18
34,31,2024-01-23,283.18,Clouds,0,4.2,2024-01-18
34,31,2024-01-23,281.8,Clouds,0,3.82,2024-01-18
35,39,2024-01-18,268.64,Clouds,0,1.77,2024-01-18
35,39,2024-01-18,271.06,Clouds,0,2.23,2024-01-18
35,39,2024-01-18,272.37,Snow,0,1.95,2024-01-18
35,39,2024-01-18,270.88,Clouds,0,1.95,2024-01-18
35,39,2024-01-18,270.94,Clear,0,2.35,2024-01-18
35,39,2024-01-19,271.56,Snow,0,2.6,2024-01-18
35,39,2024-01-19,271.78,Clear,0,3.13,2024-01-18
35,39,2024-01-19,272.24,Snow,0,2.29,2024-01-18
35,39,2024-01-19,272.44,Snow,0,2.27,2024-01-18
35,39,2024-01-19,276.05,Clouds,0,3.12,2024-01-18
35,39,2024-01-19,274.89,Clear,0,3.4,2024-01-18
35,39,2024-01-19,272.04,Clear,0,3.57,2024-01-18
35,39,2024-01-19,272.33,Clear,0,4.23,2024-01-18
35,39,2024-01-20,272.75,Clouds,0,4.82,2024-01-18
35,39,2024-01-20,272.42,Clouds,0,4.96,2024-01-18
35,39,2024-01-20,271.66,Clouds,0,4.95,2024-01-18
35,39,2024-01-20,272.11,Clouds,0,5.1,2024-01-18
35,39,2024-01-20,273.96,Clouds,0,5.31,2024-01-18
35,39,2024-01-20,273.14,Clouds,0,4.87,2024-01-18
35,39,2024-01-20,272.28,Clouds,0,4.87,2024-01-18
35,39,2024-01-20,272.59,Clouds,0,5.31,2024-01-18
35,39,2024-01-21,272.57,Clouds,0,5.6,2024-01-18
35,39,2024-01-21,272.82,Clouds,0,6.28,2024-01-18
35,39,2024-01-21,273.1,Snow,0,6.86,2024-01-18
35,39,2024-01-21,274.29,Clouds,0,7.33,2024-01-18
35,39,2024-01-21,275.75,Clouds,0,7.28,2024-01-18
35,39,2024-01-21,276.74,Clouds,0,8.1,2024-01-18
35,39,2024-01-21,277.84,Clouds,0,9.62,2024-01-18
35,39,2024-01-21,279.01,Clouds,0,10.43,2024-01-18
35,39,2024-01-22,280.06,Rain,1.25,11.4,2024-01-18
35,39,2024-01-22,281.31,Rain,1.39,13.03,2024-01-18
35,39,2024-01-22,281.93,Rain,0.75,11.98,2024-01-18
35,39,2024-01-22,283.57,Rain,2.82,10.11,2024-01-18
35,39,2024-01-22,282.38,Rain,0.44,9.2,2024-01-18
35,39,2024-01-22,281.4,Clouds,0,9.57,2024-01-18
35,39,2024-01-22,279.96,Rain,0.81,9.53,2024-01-18
35,39,2024-01-22,279.74,Rain,0.16,8.75,2024-01-18
35,39,2024-01-23,279.37,Clouds,0,7.97,2024-01-18
35,39,2024-01-23,278.56,Clouds,0,6.06,2024-01-18
35,39,2024-01-23,277.86,Clouds,0,5.18,2024-01-18
36,30,2024-01-18,270.08,Clouds,0,0.89,2024-01-18
36,30,2024-01-18,271.45,Clouds,0,1.88,2024-01-18
36,30,2024-01-18,272.13,Clouds,0,1.6,2024-01-18
36,30,2024-01-18,270.69,Clouds,0,1.64,2024-01-18
36,30,2024-01-18,270.19,Clouds,0,1.82,2024-01-18
36,30,2024-01-19,269.86,Clouds,0,2.73,2024-01-18
